,year,geoid,pollutant,emissions,vmt,sourcehours,vehicles,starts,idlehours,hoteld,hotelb,hotelo,by,sourcetype,regclass,fueltype,roadtype,table
24722,2060.0,48471,98.0,686995.1544700002,1608470788.7400005,34503158.814899996,118737.91647,172844707.262,249427.21,221712.52,83142.27,138570.45,16,,,,,d48471
24723,2020.0,48473,98.0,579530.9412510907,1021868360.769382,19936110.44961975,81476.64440653,109443520.480476,317021.381,23781.848,0.0,85200.91,16,,,,,d48473
24724,2025.0,48473,98.0,541106.845646684,1051846463.2154808,20519422.12494124,84134.230583611,113561337.415436,273311.0894,63328.18,13882.598,87630.4173,16,,,,,d48473
24725,2030.0,48473,98.0,509846.846917804,1088505788.5700734,21237424.32022004,86165.36138452998,116946926.9468226,226745.798025,103540.66,30898.74,90296.219506,16,,,,,d48473
24726,2035.0,48473,98.0,492619.6049870543,1118032425.21059,21818311.188820884,87892.022215156,120054651.033013,196843.67948479,130898.93,44695.18,93109.4423712,16,,,,,d48473
24727,2040.0,48473,98.0,494405.00118808215,1157676164.560932,22599492.682419147,89679.44325475999,123350687.1448651,185324.57,147009.87,53164.55,96374.8,16,,,,,d48473
24728,2045.0,48473,98.0,505395.60919699987,1200530281.666,23442913.4409,91909.43296,127377181.644,182975.4,157179.5,58163.08,99579.64,16,,,,,d48473
24729,2050.0,48473,98.0,522879.775123,1243768186.518,24290726.74879999,94027.28936,131456932.459,185842.49,164219.83,61335.14,102849.52,16,,,,,d48473
24730,2055.0,48473,98.0,543133.47513,1285902328.6769996,25116212.810300004,95939.81504,135348775.29,190957.25,169699.07,63590.46,106061.17,16,,,,,d48473
24731,2060.0,48473,98.0,565686.4465100003,1330127299.587,25982951.15220001,97973.82136,139546711.48299998,196928.07,175047.29,65642.66,109404.93,16,,,,,d48473
24732,2020.0,48475,98.0,312176.0827522989,540546971.7737432,10885810.239989832,42814.897514322,59623009.4741634,202329.52,15178.048,0.0,54376.9375,16,,,,,d48475
24733,2025.0,48475,98.0,291458.21084460296,556426718.975606,11203517.268254528,44212.54838375701,61866339.254026905,174432.5848,40417.35,8860.172999999999,55927.538700000005,16,,,,,d48475
24734,2030.0,48475,98.0,274478.43400892493,575908309.2087328,11597489.13788282,45285.79522897701,63710703.6181424,144713.69508600002,66081.58,19720.184,57628.886271300005,16,,,,,d48475
24735,2035.0,48475,98.0,265144.0045170825,591743229.7960984,11919502.73721665,46204.414835756,65403743.7099194,125629.72605338,83542.16,28525.371,59424.26151335,16,,,,,d48475
24736,2040.0,48475,98.0,266099.55917087605,612970281.773979,12352582.39524844,47159.760169247,67199480.4636083,118277.89,93824.58,33930.623,61508.37,16,,,,,d48475
24737,2045.0,48475,98.0,272023.258502,635843750.4090002,12818487.564549996,48347.818918,69393052.032,116778.63,100315.24,37120.829,63553.68,16,,,,,d48475
24738,2050.0,48475,98.0,281422.23937399994,658842684.771,13283704.796179997,49472.229012,71615620.293,118608.82,104808.18,39145.345,65640.54000000001,16,,,,,d48475
24739,2055.0,48475,98.0,292304.9328169998,681239700.5860002,13735678.39469,50486.632543,73735789.54800001,121872.57,108304.96,40584.675,67690.70000000001,16,,,,,d48475
24740,2060.0,48475,98.0,304422.3556560001,704754917.8060002,14210364.6869,51564.94122,76022743.695,125683.04,111718.26,41894.447,69824.11,16,,,,,d48475
24741,2020.0,48477,98.0,341203.50489588,659757040.95395,16636543.0370927,54919.654087045,62798202.74230841,0.0,0.0,0.0,0.0,16,,,,,d48477
24742,2025.0,48477,98.0,317910.5102705399,678640233.640825,17109747.311770204,56706.629933286,65161044.5103534,0.0,0.0,0.0,0.0,16,,,,,d48477
24743,2030.0,48477,98.0,300367.216950837,701970568.390708,17704242.954695903,58062.686098014005,67103651.1555001,0.0,0.0,0.0,0.0,16,,,,,d48477
24744,2035.0,48477,98.0,290752.230200855,720293497.9561555,18179529.736139514,59208.0923256338,68886877.86798696,0.0,0.0,0.0,0.0,16,,,,,d48477
24745,2040.0,48477,98.0,292138.13740445994,745243550.2110101,18827492.399595797,60389.404396162,70778124.2016574,0.0,0.0,0.0,0.0,16,,,,,d48477
24746,2045.0,48477,98.0,298828.09137000004,772436562.5699999,19529731.0485,61857.329256,73088481.736,0.0,0.0,0.0,0.0,16,,,,,d48477
24747,2050.0,48477,98.0,309256.10034000006,799770420.8399999,20227961.661100004,63244.460436,75429349.47,0.0,0.0,0.0,0.0,16,,,,,d48477
24748,2055.0,48477,98.0,321291.3275,826278288.3,20903227.947400004,64491.186948,77662557.492,0.0,0.0,0.0,0.0,16,,,,,d48477
24749,2060.0,48477,98.0,334706.4544899999,854047620.06,21611275.209800005,65815.413072,80071270.492,0.0,0.0,0.0,0.0,16,,,,,d48477
24750,2020.0,48479,98.0,1199884.0782118302,2180503628.918786,65100598.203694806,181169.80211765,245034492.146036,287689.45300000004,21581.494,0.0,77317.81569999999,16,,,,,d48479
24751,2025.0,48479,98.0,1114810.759233507,2242262974.672062,66923636.87657121,187094.15126785,254254361.815503,248023.1356,57468.86,12598.129,79522.55889999999,16,,,,,d48479
24752,2030.0,48479,98.0,1051435.2418118163,2321206321.3456106,69293327.81370613,191712.24136963,261834236.483036,205767.033796,93960.53,28039.897,81941.73844900001,16,,,,,d48479
24753,2035.0,48479,98.0,1017032.8329199568,2386051856.1991043,71257913.00922324,195776.186183205,268791009.9797346,178631.02860723998,118787.83,40559.85,84494.65215181,16,,,,,d48479
24754,2040.0,48479,98.0,1022041.9755048796,2474410250.742554,73945098.2036299,200088.14405184,276171765.734127,168178.42,133408.3,48245.58,87457.95000000001,16,,,,,d48479
24755,2045.0,48479,98.0,1045611.56472,2569212420.4800005,76820244.66010003,205312.31133,285186176.51600003,166045.56,142636.51,52781.66,90366.16,16,,,,,d48479
24756,2050.0,48479,98.0,1081293.3212700002,2661827383.1099997,79601279.50399996,210115.88254,294320830.253,168648.0,149025.74,55660.21,93333.31,16,,,,,d48479
24757,2055.0,48479,98.0,1122197.9588100002,2750864782.4,82265185.84989995,214387.44254,303033919.892,173289.56,153997.59,57706.82,96248.47,16,,,,,d48479
24758,2060.0,48479,98.0,1167790.0211300002,2844253270.1100006,85059834.56959997,218908.17667,312432741.026,178707.06,158851.05,59569.219999999994,99282.03,16,,,,,d48479
24759,2020.0,48481,98.0,507888.09409352,977424788.758808,23553506.1190856,81172.01857096,91417334.523804,0.0,0.0,0.0,0.0,16,,,,,d48481
24760,2025.0,48481,98.0,473410.0331147801,1005488853.7156858,24226444.668847,83811.650214047,94856868.3992632,0.0,0.0,0.0,0.0,16,,,,,d48481
24761,2030.0,48481,98.0,447275.490355273,1039965795.223348,25065637.5450513,85807.87822207899,97684987.979643,0.0,0.0,0.0,0.0,16,,,,,d48481
24762,2035.0,48481,98.0,432895.1488042379,1066904133.9029208,25732250.51031597,87483.81130279502,100280857.10289274,0.0,0.0,0.0,0.0,16,,,,,d48481
24763,2040.0,48481,98.0,434862.26612703,1103548090.628628,26639791.694438003,89205.16780357999,103033912.3327679,0.0,0.0,0.0,0.0,16,,,,,d48481
24764,2045.0,48481,98.0,444743.82377000013,1143560682.98,27625658.82189999,91353.25506,106397150.857,0.0,0.0,0.0,0.0,16,,,,,d48481
24765,2050.0,48481,98.0,460251.6514,1183965310.42,28611711.549499996,93392.37729,109804940.306,0.0,0.0,0.0,0.0,16,,,,,d48481
24766,2055.0,48481,98.0,478172.54146,1223211709.45,29567391.438400004,95228.74194,113055759.078,0.0,0.0,0.0,0.0,16,,,,,d48481
24767,2060.0,48481,98.0,498145.98729,1264324073.41,30569436.45960001,97180.36765,116562271.816,0.0,0.0,0.0,0.0,16,,,,,d48481
24768,2020.0,48483,98.0,162337.65515093805,267610386.436992,4581157.1399732,20625.088247596,28937738.1601255,138854.43,10416.387,0.0,37317.7399,16,,,,,d48483
24769,2025.0,48483,98.0,151834.57364030895,275605704.037998,4718393.29956421,21297.384421983996,30026583.391843,119708.837,27737.51,6080.544000000001,38381.87426,16,,,,,d48483
24770,2030.0,48483,98.0,142851.06611175498,285225444.034088,4883458.0681034215,21809.759670905,30921717.891797,99314.019374,45350.4,13533.578,39549.4723434,16,,,,,d48483
24771,2035.0,48483,98.0,137883.799526143,293013753.0339451,5017301.087131512,22241.892045004803,31743392.46724071,86216.97415431,57333.17,19576.334000000003,40781.62103857999,16,,,,,d48483
24772,2040.0,48483,98.0,138284.21701361102,303361353.65500104,5195076.120061069,22686.419315103,32614889.3116518,81171.74,64389.86,23285.873,42211.84,16,,,,,d48483
24773,2045.0,48483,98.0,141303.23106000002,314530918.52,5386917.857200001,23247.514991999997,33679536.942,80142.73,68844.19,25475.224,43615.56,16,,,,,d48483
24774,2050.0,48483,98.0,146192.36073,325921794.1,5582643.0467,23786.696458,34758252.730100006,81398.47,71927.68,26864.649,45047.65,16,,,,,d48483
24775,2055.0,48483,98.0,151876.11352,337082324.45000005,5774560.582799999,24276.632188,35787268.1563,83638.8,74327.44,27852.364,46454.7,16,,,,,d48483
24776,2060.0,48483,98.0,158201.53188000005,348805940.84,5976244.016499999,24798.625534999996,36897256.175500005,86253.93,76670.12,28751.244,47918.77,16,,,,,d48483
24777,2020.0,48485,98.0,583320.4391357702,1097611065.5380075,28748833.247446507,90308.54156713,134333562.453239,245342.338,18404.758,0.0,65936.82710000001,16,,,,,d48485
24778,2025.0,48485,98.0,542624.0866620039,1128908054.064734,29559480.146365512,93270.127772582,139387805.256053,211514.3686,49009.49,10743.78,67816.9871,16,,,,,d48485
24779,2030.0,48485,98.0,511612.0258894151,1169082666.6224265,30613815.23177487,95597.570749527,143543335.7141311,175478.429942,80129.68000000001,23912.465,69880.0724856,16,,,,,d48485
24780,2035.0,48485,98.0,494925.7570074478,1202603674.458006,31496871.442956224,97668.001716776,147357821.8173207,152336.51734026,101302.15,34589.520000000004,72057.17183506,16,,,,,d48485
24781,2040.0,48485,98.0,497535.94370046014,1248135444.1741085,32701171.301954698,99879.16425205,151403363.6954286,143422.45,113770.54,41143.9,74584.22,16,,,,,d48485
24782,2045.0,48485,98.0,509190.1473999999,1296730258.89,33985286.75500001,102546.51233,156345670.472,141604.34,121641.13,45012.34,77064.45,16,,,,,d48485
24783,2050.0,48485,98.0,526780.5220699997,1343981594.29,35224674.37510002,104989.95406,161353263.141,143823.37,127089.34,47467.16,79594.87,16,,,,,d48485
24784,2055.0,48485,98.0,546952.91336,1389400678.5500004,36412243.51659999,107161.60798,166130074.447,147781.87,131329.05,49212.5,82080.84999999999,16,,,,,d48485
24785,2060.0,48485,98.0,569433.7702499997,1437085586.0299995,37659085.09520002,109459.33914,171282806.27199998,152402.22,135468.31,50800.74,84667.87000000001,16,,,,,d48485
24786,2020.0,48487,98.0,185044.9368709049,360700471.0529787,7891947.864229011,29720.170825723,34035426.1380944,15321.3431,1149.3608,0.0,4117.68403,16,,,,,d48487
24787,2025.0,48487,98.0,172707.2309702849,371125033.6013561,8119563.124167516,30686.70494484601,35316083.80773841,13208.90877,3060.597,670.935,4235.096189999999,16,,,,,d48487
24788,2030.0,48487,98.0,163163.8453875972,383853278.27436185,8400121.162177376,31416.294494009,36368860.5263354,10958.3861026,5004.0160000000005,1493.3104999999998,4363.94077563,16,,,,,d48487
24789,2035.0,48487,98.0,157925.90446234876,393794024.1155049,8621691.19823704,32026.298183736097,37335440.07289493,9513.287458390998,6326.215,2160.0744,4499.899114598,16,,,,,d48487
24790,2040.0,48487,98.0,158652.90778362905,407276748.8009339,8922231.533413932,32650.950300726996,38360370.6471565,8956.587,7104.854,2569.3935,4657.709,16,,,,,d48487
24791,2045.0,48487,98.0,162275.2996599999,422003717.535,9249449.123349998,33433.791436,39612585.0479,8843.041000000001,7596.358,2810.9668,4812.594,16,,,,,d48487
24792,2050.0,48487,98.0,167990.43506000008,436939529.361,9579561.557700006,34180.336000999996,40881338.6678,8981.594,7936.579,2964.276,4970.617,16,,,,,d48487
24793,2055.0,48487,98.0,174605.17282400004,451476358.3850002,9900633.295059996,34854.36057700001,42091595.7441,9228.811,8201.385,3073.2708,5125.869,16,,,,,d48487
24794,2060.0,48487,98.0,181976.4420370001,466711067.0199998,10237360.86574,35571.109863,43397095.756000005,9517.353,8459.869999999999,3172.4476,5287.423,16,,,,,d48487
24795,2020.0,48489,98.0,128046.899645345,234637705.50258595,5274949.240654891,19165.949366561,25237200.9756381,40368.9951,3028.337,0.0,10849.3653,16,,,,,d48489
24796,2025.0,48489,98.0,119326.350220519,241415310.15791607,5426352.50619255,19791.592553717,26186741.304695003,34802.9017,8064.085,1767.785,11158.69693,16,,,,,d48489
24797,2030.0,48489,98.0,112543.166999029,249838199.3811696,5616767.3809703505,20272.111752089,26967486.0839152,28873.3858708,13184.667,3934.588,11498.1972177,16,,,,,d48489
24798,2035.0,48489,98.0,108820.09184471692,256628095.52185977,5771567.976342628,20684.7634569522,27684068.747639436,25065.708207770003,16668.344,5691.3910000000005,11856.338301944,16,,,,,d48489
24799,2040.0,48489,98.0,109280.07525251996,265817581.3144839,5981567.564492118,21115.131592002,28444104.9638116,23598.888000000003,18719.978,6769.869,12272.211,16,,,,,d48489
24800,2045.0,48489,98.0,111746.35891399995,275745396.469,6207851.308360004,21646.24443,29372600.5861,23299.795,20014.968999999997,7406.377,12680.228,16,,,,,d48489
24801,2050.0,48489,98.0,115597.46525599997,285650816.3590001,6432020.377810002,22144.883011,30313362.0549,23664.817,20911.36,7810.303,13096.627,16,,,,,d48489
24802,2055.0,48489,98.0,120041.10335299994,295253059.571,6648863.713519999,22592.581194,31210831.1492,24316.213,21609.148,8097.489,13505.642,16,,,,,d48489
24803,2060.0,48489,98.0,124991.54759400005,305326226.89100015,6876436.1222199965,23067.851862,32178760.604,25076.445,22290.14,8358.815,13931.325,16,,,,,d48489
24804,2020.0,48491,98.0,2652883.1598579385,5046851394.919403,146426123.91000125,421229.36744678,594167834.163741,614394.25,46089.73,0.0,165121.473,16,,,,,d48491
24805,2025.0,48491,98.0,2464745.05595319,5189388105.25962,150523028.64185366,435027.62698739,616524264.744847,529681.663,122730.83,26904.851,169829.41569999998,16,,,,,d48491
24806,2030.0,48491,98.0,2325605.508262199,5373175223.21633,155872758.61605927,445845.39801252,634904581.210916,439437.826422,200662.96,59882.36,174996.02160500002,16,,,,,d48491
24807,2035.0,48491,98.0,2250758.7932906803,5525390916.7097025,160330064.1888953,455447.82780972,651776466.032484,381487.0183817,253684.26,86620.03,180447.75459543,16,,,,,d48491
24808,2040.0,48491,98.0,2263205.432542249,5733074768.2555895,166429835.1230065,465692.82428821,669670967.435947,359163.7,284907.75,103033.73,186776.05,16,,,,,d48491
24809,2045.0,48491,98.0,2316458.2021599975,5955280615.699997,172945093.62379998,478035.25197,691529473.89,354609.74,304617.74,112721.47,192987.49,16,,,,,d48491
24810,2050.0,48491,98.0,2396209.8053899994,6170925848.549999,179224204.20620012,489319.43031,713679299.67,360166.91,318261.02,118869.0,199323.98,16,,,,,d48491
24811,2055.0,48491,98.0,2487494.674909999,6377806139.609999,185232191.4339001,499330.3602,734807722.97,370079.68,328878.94,123239.23,205549.71,16,,,,,d48491
24812,2060.0,48491,98.0,2589257.6534399996,6594842318.930002,191536416.31300005,509917.25233,757598043.52,381650.14,339245.23,127216.71,212027.52,16,,,,,d48491
24813,2020.0,48493,98.0,334815.84994910186,646286205.428769,14405860.117165826,53467.963955492,58718316.3091256,0.0,0.0,0.0,0.0,16,,,,,d48493
24814,2025.0,48493,98.0,312363.550895102,664937218.1822991,14820801.46608613,55205.089572378,60927541.3041307,0.0,0.0,0.0,0.0,16,,,,,d48493
24815,2030.0,48493,98.0,295149.53368690104,687642644.9208782,15331255.40108676,56511.291729456,62744029.7725564,0.0,0.0,0.0,0.0,16,,,,,d48493
24816,2035.0,48493,98.0,285642.35763602616,705233549.8115637,15731984.47915674,57597.2830403896,64411445.225130126,0.0,0.0,0.0,0.0,16,,,,,d48493
24817,2040.0,48493,98.0,286882.503865443,729122125.304837,16276094.26576934,58704.622322473006,66179718.4665,0.0,0.0,0.0,0.0,16,,,,,d48493
24818,2045.0,48493,98.0,293359.251726,755286682.028,16869748.818,60096.469104,68340043.868,0.0,0.0,0.0,0.0,16,,,,,d48493
24819,2050.0,48493,98.0,303623.227064,781906409.468,17470039.9204,61427.722419,70528911.08500001,0.0,0.0,0.0,0.0,16,,,,,d48493
24820,2055.0,48493,98.0,315506.39824999997,807829564.464,18054189.5008,62630.637638,72616907.44,0.0,0.0,0.0,0.0,16,,,,,d48493
24821,2060.0,48493,98.0,328749.28179,834985029.722,18666627.7957,63910.26764699999,74869258.368,0.0,0.0,0.0,0.0,16,,,,,d48493
24822,2020.0,48495,98.0,170640.717958439,333202175.6129482,7388660.998688821,27559.431820511,30216152.173583,0.0,0.0,0.0,0.0,16,,,,,d48495
24823,2025.0,48495,98.0,159246.685077096,342820783.2932637,7601590.877095109,28454.808280465,31353032.672675196,0.0,0.0,0.0,0.0,16,,,,,d48495
24824,2030.0,48495,98.0,150495.115017329,354524413.36753845,7863291.743333509,29127.774404688003,32287741.7335086,0.0,0.0,0.0,0.0,16,,,,,d48495
24825,2035.0,48495,98.0,145674.90420552055,363586137.9051625,8068588.910474842,29686.951611450404,33145813.379587483,0.0,0.0,0.0,0.0,16,,,,,d48495
24826,2040.0,48495,98.0,146331.924698474,375889736.56627274,8347261.27369116,30256.782997787,34055702.720061295,0.0,0.0,0.0,0.0,16,,,,,d48495
24827,2045.0,48495,98.0,149657.100845,389370668.585,8651406.9805,30973.487368,35167376.3969,0.0,0.0,0.0,0.0,16,,,,,d48495
24828,2050.0,48495,98.0,154920.77397,403091180.089,8959198.02258,31659.337164,36293742.7323,0.0,0.0,0.0,0.0,16,,,,,d48495
24829,2055.0,48495,98.0,161016.05777900002,416455995.343,9258779.8443,32279.014282,37368244.6983,0.0,0.0,0.0,0.0,16,,,,,d48495
24830,2060.0,48495,98.0,167808.35992899997,430454749.094,9572886.555000002,32938.400825,38527271.7931,0.0,0.0,0.0,0.0,16,,,,,d48495
24831,2020.0,48497,98.0,638792.2888669514,1249849164.825015,30685137.461800568,103819.02120909,119072209.722399,13008.5166,975.8535,0.0,3496.08866,16,,,,,d48497
24832,2025.0,48497,98.0,595508.9355957139,1285689563.754027,31560046.53925265,107196.82920069,123552292.117296,11214.88654,2598.5779,569.6524999999999,3595.778885,16,,,,,d48497
24833,2030.0,48497,98.0,562705.9997800376,1329881912.8415377,32655842.464975797,109758.407041613,127235752.304824,9304.1716151,4248.621,1267.8867,3705.16690376,16,,,,,d48497
24834,2035.0,48497,98.0,544769.9513108695,1364572557.978934,33530400.593988627,111918.748400476,130616830.96694946,8077.198389194,5371.232,1834.0014,3820.6080972985,16,,,,,d48497
24835,2040.0,48497,98.0,547434.8818598413,1411769051.9286623,34721592.81835168,114144.51616321,134202821.16907229,7604.532,6032.33,2181.5256000000004,3954.597,16,,,,,d48497
24836,2045.0,48497,98.0,560038.9459409998,1463221300.4130008,36013441.196750015,116913.96798,138583513.06,7508.125999999999,6449.63,2386.6398,4086.096,16,,,,,d48497
24837,2050.0,48497,98.0,579702.3780470003,1515014743.397,37300883.52207002,119534.97896,143022231.741,7625.777,6738.496,2516.7986,4220.263,16,,,,,d48497
24838,2055.0,48497,98.0,602410.3270889999,1565275569.9929998,38547100.66322,121892.79164,147256388.67,7835.653,6963.3279999999995,2609.3397,4352.084999999999,16,,,,,d48497
24839,2060.0,48497,98.0,627719.6993150003,1617934007.9439998,39853861.15225996,124397.28887,151823683.599,8080.645,7182.7919999999995,2693.5483,4489.244,16,,,,,d48497
24840,2020.0,48499,98.0,269349.4579198881,526915350.376866,12090290.34309978,43652.520491377,48383612.70787871,0.0,0.0,0.0,0.0,16,,,,,d48499
24841,2025.0,48499,98.0,251285.747703059,542092653.4884261,12437464.05899494,45071.18438752301,50204068.4238123,0.0,0.0,0.0,0.0,16,,,,,d48499
24842,2030.0,48499,98.0,237475.18231462003,560631173.5817549,12866766.386791442,46140.216585397,51700791.6588384,0.0,0.0,0.0,0.0,16,,,,,d48499
24843,2035.0,48499,98.0,229886.1905521812,575038872.74302,13205321.78208378,47032.1798919212,53074730.86121423,0.0,0.0,0.0,0.0,16,,,,,d48499
24844,2040.0,48499,98.0,230953.211642682,594615089.443975,13665468.44086714,47944.10004896101,54531699.46233221,0.0,0.0,0.0,0.0,16,,,,,d48499
24845,2045.0,48499,98.0,236224.78287999996,616033410.729,14166666.3915,49087.20596199999,56311820.973,0.0,0.0,0.0,0.0,16,,,,,d48499
24846,2050.0,48499,98.0,244532.12629,637765075.298,14671365.8019,50177.674959,58115564.428,0.0,0.0,0.0,0.0,16,,,,,d48499
24847,2055.0,48499,98.0,254143.94071999996,658908397.489,15161729.5129,51161.777474,59835945.521,0.0,0.0,0.0,0.0,16,,,,,d48499
24848,2060.0,48499,98.0,264856.07809,681056392.752,15675876.3186,52208.166936,61691875.299,0.0,0.0,0.0,0.0,16,,,,,d48499
24849,2020.0,48501,98.0,89606.38296706,176721866.812831,3657677.8706875,14571.183188433,15639598.4552621,0.0,0.0,0.0,0.0,16,,,,,d48501
24850,2025.0,48501,98.0,83699.03990856999,181844529.877576,3763902.8622441,15044.234941850998,16228038.6757228,0.0,0.0,0.0,0.0,16,,,,,d48501
24851,2030.0,48501,98.0,79114.32649554001,188031228.264038,3892767.7014277703,15398.0938847109,16711841.23621278,0.0,0.0,0.0,0.0,16,,,,,d48501
24852,2035.0,48501,98.0,76586.97943718499,192787856.106604,3992694.63728825,15689.6784561656,17155941.402883746,0.0,0.0,0.0,0.0,16,,,,,d48501
24853,2040.0,48501,98.0,76930.22104198998,199237562.203058,4128003.0478685,15985.028885732,17626947.102851704,0.0,0.0,0.0,0.0,16,,,,,d48501
24854,2045.0,48501,98.0,78677.85181,206321855.1,4276295.359,16358.77251,18202327.8199,0.0,0.0,0.0,0.0,16,,,,,d48501
24855,2050.0,48501,98.0,81462.48777,213577576.92,4427985.7381,16718.742832,18785343.1348,0.0,0.0,0.0,0.0,16,,,,,d48501
24856,2055.0,48501,98.0,84692.12745,220659850.4,4576201.8933,17044.889562,19341481.1852,0.0,0.0,0.0,0.0,16,,,,,d48501
24857,2060.0,48501,98.0,88291.03598,228078125.58,4731584.3988,17392.161077,19941374.4604,0.0,0.0,0.0,0.0,16,,,,,d48501
24858,2020.0,48503,98.0,110495.451409904,216617529.030546,5154279.3676461205,17977.91768584,20162843.6026843,0.0,0.0,0.0,0.0,16,,,,,d48503
24859,2025.0,48503,98.0,103049.508871622,222842116.1204024,5301735.473507111,18562.464473539,20921459.0566593,0.0,0.0,0.0,0.0,16,,,,,d48503
24860,2030.0,48503,98.0,97386.097887311,230478199.95060915,5485213.307360921,19004.081084117,21545198.5807312,0.0,0.0,0.0,0.0,16,,,,,d48503
24861,2035.0,48503,98.0,94281.84863921542,236435779.41594547,5630705.720063689,19374.2598909356,22117728.310117338,0.0,0.0,0.0,0.0,16,,,,,d48503
24862,2040.0,48503,98.0,94733.145085245,244537663.65043193,5828691.36137381,19754.002315065,22724956.3917302,0.0,0.0,0.0,0.0,16,,,,,d48503
24863,2045.0,48503,98.0,96906.266966,253388856.093,6043905.0982,20228.458158,23466759.6507,0.0,0.0,0.0,0.0,16,,,,,d48503
24864,2050.0,48503,98.0,100313.80157999998,262338002.05999997,6259526.7322,20679.425122,24218383.117799997,0.0,0.0,0.0,0.0,16,,,,,d48503
24865,2055.0,48503,98.0,104252.827293,271034101.403,6468645.040699999,21085.775508,24935384.456,0.0,0.0,0.0,0.0,16,,,,,d48503
24866,2060.0,48503,98.0,108643.143882,280143933.64,6687892.507499999,21517.685629,25708718.238,0.0,0.0,0.0,0.0,16,,,,,d48503
24867,2020.0,48505,98.0,89152.62382196,169518989.55853102,4080225.448481001,14077.170219731,15847871.906749,0.0,0.0,0.0,0.0,16,,,,,d48505
24868,2025.0,48505,98.0,83080.391802733,174386601.4306277,4196812.872334019,14534.949055393,16444135.9323705,0.0,0.0,0.0,0.0,16,,,,,d48505
24869,2030.0,48505,98.0,78481.57910138399,180365777.7154795,4342185.00815732,14881.105112972102,16934389.6654934,0.0,0.0,0.0,0.0,16,,,,,d48505
24870,2035.0,48505,98.0,75943.6369370638,185036862.49192,4457631.08494174,15171.6801739949,17384412.862749204,0.0,0.0,0.0,0.0,16,,,,,d48505
24871,2040.0,48505,98.0,76274.623390819,191390881.8369035,4614802.84497232,15470.094134672,17861684.7840605,0.0,0.0,0.0,0.0,16,,,,,d48505
24872,2045.0,48505,98.0,77995.875677,198329043.782,4785550.01997,15842.524709,18444737.221599996,0.0,0.0,0.0,0.0,16,,,,,d48505
24873,2050.0,48505,98.0,80701.80264600004,205336345.172,4956354.1559999995,16196.101359000002,19035497.5105,0.0,0.0,0.0,0.0,16,,,,,d48505
24874,2055.0,48505,98.0,83828.419699,212142854.10899997,5121904.850000001,16514.55876,19599044.9,0.0,0.0,0.0,0.0,16,,,,,d48505
24875,2060.0,48505,98.0,87312.912491,219273090.35800004,5295496.959199999,16852.990113,20206925.075199995,0.0,0.0,0.0,0.0,16,,,,,d48505
24876,2020.0,48507,98.0,113778.27225832596,218853824.61080247,4956193.890892231,18119.588730947,19999191.4169187,0.0,0.0,0.0,0.0,16,,,,,d48507
24877,2025.0,48507,98.0,106123.211171137,225163247.04586613,5098710.28252547,18708.415396096996,20751664.7761231,0.0,0.0,0.0,0.0,16,,,,,d48507
24878,2030.0,48507,98.0,100269.13889462,232858049.3394466,5274524.74388728,19151.647601219,21370325.1312887,0.0,0.0,0.0,0.0,16,,,,,d48507
24879,2035.0,48507,98.0,97035.62744750852,238829620.7581898,5412900.881994318,19520.8616706694,21938223.47115513,0.0,0.0,0.0,0.0,16,,,,,d48507
24880,2040.0,48507,98.0,97456.62097112204,246941695.17887,5600888.0557041,19897.885360594,22540521.3525917,0.0,0.0,0.0,0.0,16,,,,,d48507
24881,2045.0,48507,98.0,99655.85465599997,255821520.149,5805791.681639999,20371.123407,23276286.25,0.0,0.0,0.0,0.0,16,,,,,d48507
24882,2050.0,48507,98.0,103135.73112,264841943.883,6012525.024979999,20823.097846000004,24021813.530599996,0.0,0.0,0.0,0.0,16,,,,,d48507
24883,2055.0,48507,98.0,107163.199537,273622646.496,6213526.4091099985,21231.186083000004,24733009.8214,0.0,0.0,0.0,0.0,16,,,,,d48507
24884,2060.0,48507,98.0,111651.45689799996,282820127.987,6424257.177899999,21665.204168,25500123.9966,0.0,0.0,0.0,0.0,16,,,,,d48507
24885,2020.0,49001,98.0,237170.325380139,379439639.74352,6244017.6081141,28865.74966659,42410386.326476805,233346.998,17504.858,0.0,62713.042100000006,16,,,,,d49001
24886,2025.0,49001,98.0,221870.23587344203,390839086.478509,6432406.905833718,29807.382385440997,44005979.3292131,201173.2915,46613.34,10218.456,64501.2654,16,,,,,d49001
24887,2030.0,49001,98.0,208597.25844696397,404543994.8868891,6658545.38672603,30527.718392880997,45317972.27088799,166898.361855,76211.98000000001,22743.319,66463.5679638,16,,,,,d49001
24888,2035.0,49001,98.0,201255.72228047505,415740731.52014,6843732.602555632,31138.012169274,46522210.67232647,144889.02698137,96349.39,32898.375,68534.19174535,16,,,,,d49001
24889,2040.0,49001,98.0,201792.255075894,430564741.308361,7088683.556411988,31767.599384379995,47799511.18786041,136410.42,108208.01,39132.29,70937.73,16,,,,,d49001
24890,2045.0,49001,98.0,206170.63928000003,446518629.49,7352089.1269,32561.758752,49359684.164,134681.07,115693.42,42811.57,73296.64,16,,,,,d49001
24891,2050.0,49001,98.0,213278.98351999992,462776021.61,7620697.415900001,33324.797968,50940746.851,136791.46,120875.45,45146.36,75703.34,16,,,,,d49001
24892,2055.0,49001,98.0,221546.60387,478714935.06,7884260.8599999985,34018.453560999995,52448831.402,140556.61,124908.08,46806.42,78067.82999999999,16,,,,,d49001
